internal_id,type,category,sub_category,name
L1308,interest/hobbies/lifestyle,Professional Sports & Fandoms,Basketball & Favorite Teams(s),Sacramento Kings
L1309,interest/hobbies/lifestyle,Professional Sports & Fandoms,Basketball & Favorite Teams(s),San Antonio Spurs
L1310,interest/hobbies/lifestyle,Professional Sports & Fandoms,Basketball & Favorite Teams(s),Toronto Raptors
L1311,interest/hobbies/lifestyle,Professional Sports & Fandoms,Basketball & Favorite Teams(s),Utah Jazz
L1312,interest/hobbies/lifestyle,Professional Sports & Fandoms,Basketball & Favorite Teams(s),Washington Wizards
L1313,interest/hobbies/lifestyle,Professional Sports & Fandoms,Basketball & Favorite Teams(s),Youth Basketball
L1314,interest/hobbies/lifestyle,Professional Sports & Fandoms,Basketball & Favorite Teams(s),Basketball
L1315,interest/hobbies/lifestyle,Professional Sports & Fandoms,Basketball & Favorite Teams(s),General Basketball Interest
L1316,interest/hobbies/lifestyle,Sports & Fitness,Sports,Billiards
L1317,interest/hobbies/lifestyle,Sports & Fitness,Sports,Bowling
L1318,interest/hobbies/lifestyle,Sports & Fitness,Sports,Boxing
L1319,interest/hobbies/lifestyle,Sports & Fitness,Sports,"Camping, Hiking, & Backpacking"
L1320,interest/hobbies/lifestyle,Sports & Fitness,Sports,Electric Ridables
L1321,interest/hobbies/lifestyle,Sports & Fitness,Sports,Electric Surfboards & Bodyboards
L1322,interest/hobbies/lifestyle,Sports & Fitness,Sports,Equestrian
L1323,interest/hobbies/lifestyle,Sports & Fitness,Sports,Fishing
L1324,interest/hobbies/lifestyle,Sports & Fitness,Sports,Flyboard
L1325,interest/hobbies/lifestyle,Sports & Fitness,General,Football Gear & Equipment
L1326,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),NFL
L1327,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Super Bowl
L1328,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Arizona Cardinals
L1329,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Atlanta Falcons
L1330,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Baltimore Ravens
L1331,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Buffalo Bills
L1332,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Carolina Panthers
L1333,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Chicago Bears
L1334,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Cincinnati Bengals
L1335,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Cleveland Browns
L1336,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Dallas Cowboys
L1337,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Denver Broncos
L1338,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Detroit Lions
L1339,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Green Bay Packers
L1340,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Houston Texans
L1341,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Indianapolis Colts
L1342,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Jacksonville Jaguars
L1343,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Kansas City Chiefs
L1344,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Las Vegas Raiders
L1345,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Los Angeles Chargers
L1346,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Los Angeles Rams
L1347,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Miami Dolphins
L1348,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Minnesota Vikings
L1349,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),New England Patriots
L1350,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),New Orleans Saints
L1351,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),New York Giants
L1352,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),New York Jets
L1353,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Philadelphia Eagles
L1354,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Pittsburgh Steelers
L1355,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),San Francisco 49ers
L1356,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Seattle Seahawks
L1357,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Tampa Bay Buccaneers
L1358,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Tennessee Titans
L1359,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Washington Football Team
L1360,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),Youth Footballs
L1361,interest/hobbies/lifestyle,Professional Sports & Fandoms,Football & Favorite Team(s),General Football Interest
L1362,interest/hobbies/lifestyle,Sports & Fitness,Golf,College Golf
L1363,interest/hobbies/lifestyle,Sports & Fitness,Golf,PGA & LPGA
L1364,interest/hobbies/lifestyle,Sports & Fitness,Golf,Professional Golfers
L1365,interest/hobbies/lifestyle,Sports & Fitness,Golf,Youth Golf
L1366,interest/hobbies/lifestyle,Sports & Fitness,Golf,General Golf Interest
L1368,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),College Hockey
L1369,interest/hobbies/lifestyle,Sports & Fitness,General,Hockey Gear & Equipment
L1370,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),NHL
L1371,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Anaheim Ducks
L1372,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Arizona Coyotes
L1373,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Boston Bruins
L1374,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Buffalo Sabres
L1375,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Calgary Flames
L1376,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Carolina Hurricanes
L1377,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Chicago Blackhawks
L1378,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Colorado Avalanche
L1379,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Columbus Blue Jackets
L1380,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Dallas Stars
L1381,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Detroit Red Wings
L1382,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Edmonton Oilers
L1383,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Florida Panthers
L1384,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Los Angeles Kings
L1385,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Minnesota Wild
L1386,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Montreal Canadiens
L1387,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Nashville Predators
L1388,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),New Jersey Devils
L1389,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),New York Islanders
L1390,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),New York Rangers
L1391,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Ottawa Senators
L1392,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Philadelphia Flyers
L1393,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Pittsburgh Penguins
L1394,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),San Jose Sharks
L1395,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),St. Louis Blues
L1396,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Tampa Bay Lightning
L1397,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Toronto Maple Leafs
L1398,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Vancouver Canucks
L1399,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Washington Capitals
L1400,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Winnipeg Jets
L1401,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),Youth Hockey
L1402,interest/hobbies/lifestyle,Professional Sports & Fandoms,Hockey & Favorite Team(s),General Hockey Interest
L1403,interest/hobbies/lifestyle,Personal Training & Regimen,Personal Health & Wellness,Home Gym Equipment
L1404,interest/hobbies/lifestyle,Sports & Fitness,Sports,Hunting
L1405,interest/hobbies/lifestyle,Sports & Fitness,Sports,Jet Skis & Jet Blades
L1406,interest/hobbies/lifestyle,Sports & Fitness,Sports,Lacrosse
L1407,interest/hobbies/lifestyle,Sports & Fitness,Motorsports,Formula One
L1408,interest/hobbies/lifestyle,Sports & Fitness,Motorsports,NASCAR
L1409,interest/hobbies/lifestyle,Sports & Fitness,Motorsports,Rally Racing
L1410,interest/hobbies/lifestyle,Sports & Fitness,Motorsports,NCAA March Madness
L1411,interest/hobbies/lifestyle,Sports & Fitness,Motorsports,Formula 1 Racing
L1412,interest/hobbies/lifestyle,Sports & Fitness,Motorsports,General Motor Sports Interest
L1413,interest/hobbies/lifestyle,Sports & Fitness,Motorsports,Drag And Drive
L1414,interest/hobbies/lifestyle,Sports & Fitness,Motorsports,Oval Track Racing
L1415,interest/hobbies/lifestyle,Sports & Fitness,Motorsports,NHRA (National Hot Rod Association)
L1416,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Mountain Bikes
L1417,interest/hobbies/lifestyle,Sports & Fitness,General,Team Sports
L1418,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Trampolines
L1419,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Billiards
L1420,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Boxing
L1421,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Bull Riding
L1422,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Cheerleading
L1423,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Cricket
L1424,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Figure Skating
L1425,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Lacrosse
L1426,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Martial Arts
L1427,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Paintball
L1428,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Ping Pong
L1429,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Roller Skating
L1430,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Rugby
L1431,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Skateboarding
L1432,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Snowboarding
L1433,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Speed Skating
L1434,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Surfing & Wakeboarding
L1435,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Track & Field
L1436,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Ultimate Frisbee
L1437,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Water Skiing
L1438,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Wrestling
L1439,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Youth Sports
L1440,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Cross Country Running
L1441,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Cross Country Skiing
L1442,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,"Paddle Boards, Kayaks & E-Foil"
L1443,interest/hobbies/lifestyle,Sports & Fitness,Novel/Speciality Sports,Paintball
L1444,interest/hobbies/lifestyle,Personal Training & Regimen,Mindset & Personal Development,General Fitness
L1445,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,General Workout
L1446,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,General Excercise
L1447,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Strength Training
L1448,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Cardio
L1449,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Muscle Building
L1450,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Body Transformation
L1451,interest/hobbies/lifestyle,Personal Training & Regimen,"Health, Nutrition & Recovery",Health
L1452,interest/hobbies/lifestyle,Personal Training & Regimen,"Health, Nutrition & Recovery",Nutrition
L1453,interest/hobbies/lifestyle,Personal Training & Regimen,"Health, Nutrition & Recovery",Diet
L1454,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Wellness
L1455,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Endurance Training
L1456,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Flexibility
L1457,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Core Strength
L1458,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Agility
L1459,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Balance
L1460,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Stability
L1461,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Power
L1462,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Speed
L1463,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Functional Training
L1464,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Circuit Training
L1465,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Hiit
L1466,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Personal Trainer
L1467,interest/hobbies/lifestyle,Personal Training & Regimen,Mindset & Personal Development,Coaching
L1468,interest/hobbies/lifestyle,Personal Training & Regimen,Mindset & Personal Development,Goal Setting
L1469,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Customized Training
L1470,interest/hobbies/lifestyle,Personal Training & Regimen,Goals & Outcomes,Body Composition
L1471,interest/hobbies/lifestyle,Personal Training & Regimen,Training & Exercise Methods,Resistance Training
